cuid,created_at,provider,model,temperature,input_tokens,output_tokens,reason
e43c217a-54ac-406d-8abf-48297d20d285,2025-04-14 15:49:56.163285+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,5042,"Favor sustainability, research, incentives; moderate regulation over radical change/inaction."
ecc1e3e3-0379-4683-a6e8-5d582cc21712,2025-04-14 15:51:04.833922+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,3906,"Prioritize sustainable & fair food through incentives, research, and balanced regulation."
f59f5d20-e5c8-4fd6-88d2-11ce673a52ef,2025-04-14 15:51:50.439043+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,4272,"Support sustainable food via incentives & research; moderate regulation, reject deregulation."
fb84febd-523d-47da-a816-9be3095dc8b8,2025-04-14 15:53:01.704085+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,4267,"Favor sustainable, fair food systems through incentives and moderate regulation."
c646d35c-2cfe-4ce9-b6e2-1929d6afd27f,2025-04-14 15:53:53.255958+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,4230,"Value environment, fair trade, less waste; support moderate action & incentives."
77ffb7de-4d0a-49aa-ad8a-15f20c355e31,2025-04-14 15:54:42.611305+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,3540,"Value sustainability, fairness, climate action; prefer incentives & moderate regulation."
65b0dd6b-00de-472d-8e38-8aba78b54315,2025-04-14 15:55:34.399349+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,4031,"Support strong regulation & incentives for sustainable, ethical food production."
861ac50c-5c46-4da4-8dd0-784579d33cea,2025-04-14 15:56:28.687999+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,4215,"Support sustainability & fairness via incentives, research & moderate regulation."
5238ecc6-49d6-4f79-8ce3-3c094158a5d4,2025-04-14 15:57:17.540431+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,4232,"Support sustainability, fair trade, less waste through incentives & moderate regulation."
c4aace3a-457d-4cd9-a7b1-858819a86aff,2025-04-14 15:58:13.448654+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,3888,"Support sustainable, fair agriculture via incentives, research, and moderate regulation."
35dbfe93-7a73-40b4-9f76-409875914c91,2025-04-14 19:09:04.028900+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,5056,"Support sustainability, research, incentives, moderate regulation; reject inaction/extremes."
ac935ef4-77a0-4246-b9ed-231f33fd5233,2025-04-14 19:10:03.419380+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,3652,"Support sustainable/fair food via incentives, research, and moderate regulation."
b6902f8a-9f92-4d96-b01a-935e6fed46f1,2025-04-14 19:10:41.810652+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,4272,"Support sustainable food via incentives & research; moderate regulation, reject deregulation."
85a119f8-10fe-4601-a0fe-c8efe77f006b,2025-04-14 19:11:29.533440+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,4709,"Support sustainable, fair food & environment via incentives & moderate regulation."
6f19d64a-24f1-44b1-ab4b-cc48a075e41e,2025-04-14 19:12:23.404993+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,4948,"Support eco-friendly, fair food via incentives & moderate rules, not radical change/inaction."
25e4dbf9-4dcd-426e-8db2-b9905ba7611b,2025-04-14 19:13:16.230626+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,3751,"Support sustainable food, fair prices, environmental action via incentives/moderate rules."
4f7cd271-9df4-4408-b715-d88c024ef521,2025-04-14 19:13:56.835120+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,5531,Favor sustainability & decisive policy shifts (radical reg/dereg) over moderate/incentives.
e52f80bc-4467-4770-bcdd-769f00d67001,2025-04-14 19:14:57.824406+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,4215,"Support sustainability & fairness via incentives, research & moderate regulation."
844dafd9-a247-42b0-ae45-f07f30d07c68,2025-04-14 19:15:44.054256+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,4283,"Support sustainable, fair food systems via incentives and regulation, prioritizing environment."
2d2ef19a-ea1e-4683-9669-0a8ccfe47cf5,2025-04-14 19:16:30.303397+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,3796,"Prioritize environment, fair farming, sustainability via incentives & moderate regulation."
9fd66cce-8095-4e19-b0d4-f9f66e46c8a2,2025-04-15 07:11:17.217263+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,4538,"Support sustainable food, fair prices, environment via incentives & moderate regulation."
d5c6906a-383a-40b7-8df5-6774310bfb2a,2025-04-15 09:23:20.717968+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,4386,"Favor sustainability, fair trade, less waste via incentives & balanced regulation."
621c9a6a-41c9-4936-9a9b-ab32fda1196d,2025-04-15 09:24:16.055386+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,3975,"Favor sustainable, fair food & waste reduction via incentives/moderate regulation."
fa673302-c718-451f-8a04-8cdb1d8d2f09,2025-04-15 09:25:02.143581+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,5074,"Prioritize sustainability, local food, fair prices via incentives & moderate rules."
4a728487-42d9-4a90-a403-26299023a7de,2025-04-15 09:25:59.899716+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,4255,"Support sustainability via research, incentives, moderate rules; reject deregulation/radical bans."
acc29d91-0053-4e5f-889d-ed8def5c991d,2025-04-15 09:26:54.749055+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,3330,"Support sustainable food via incentives & moderate rules, prioritizing environment & fairness."
09661a5c-22bd-4187-9ecb-90339d5aef1f,2025-04-15 09:27:32.159189+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,3058,"Support sustainable food via incentives, research, moderate rules; avoid extremes."
b3455b34-2d76-430c-b8bd-f1872e9b3f9f,2025-04-15 09:28:08.929244+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,4116,"Support sustainable food via research, local incentives & moderate rules, wary of extremes."
5dd95519-52c8-4c73-9407-9e53aef7b2f7,2025-04-15 09:28:58.503509+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,4218,"Prioritize environment, fair prices, sustainability via strong regulation & local support."
c2b758db-da20-4285-870f-7e32cc4b8c6a,2025-04-17 14:42:35.024465+00:00,google,gemini-2.5-pro-preview-03-25,0,3189,3494,"Favor sustainability, fair prices, less waste; support incentives/research, moderate regulation."
